Iteration,Scenario,Left_Out_Year,Train_Rows,Test_Rows,RMSE,NRMSE_Percent,Status,Error
71,Warm_Full,2022,3817,1243,1670.3317441959368,20.409620519788515,Completed,
76,Warm_Full,2022,3817,1243,1666.6550893543163,20.36469583320427,Completed,
88,Warm_Full,2022,3817,1243,1641.229053046713,20.054017577723737,Completed,
91,Warm_Full,2022,3817,1243,1625.4006314766566,19.86061163977481,Completed,
90,Warm_Full,2022,3817,1243,1576.9303276810942,19.268357729505922,Completed,
95,Warm_Full,2022,3817,1243,1637.912782879641,20.013496396296024,Completed,
70,Warm_Full,2022,3817,1243,1589.9220265433592,19.427102029617295,Completed,
93,Warm_Full,2022,3817,1243,1610.354896731172,19.676769275727203,Completed,
94,Warm_Full,2022,3817,1243,1665.4579467621975,20.350068064739638,Completed,
96,Warm_Full,2022,3817,1243,1610.0685404971503,19.673270316858606,Completed,
99,Warm_Full,2022,3817,1243,1645.5987740645717,20.107410772256344,Completed,
97,Warm_Full,2022,3817,1243,1617.7685700767256,19.767356226592618,Completed,
98,Warm_Full,2022,3817,1243,1592.306161994626,19.456233547950234,Completed,
0,Warm_Full,2023,3305,1755,1077.4653009543201,13.447472504600713,Completed,
89,Warm_Full,2022,3817,1243,1618.635024063555,19.777943343271982,Completed,
85,Warm_Full,2022,3817,1243,1618.8778494813423,19.780910403346617,Completed,
73,Warm_Full,2022,3817,1243,1584.243082440856,19.357711566023504,Completed,
81,Warm_Full,2022,3817,1243,1652.287653820458,20.189141541006027,Completed,
3,Warm_Full,2023,3305,1755,1079.647670352257,13.474709903751888,Completed,
82,Warm_Full,2022,3817,1243,1582.2509279383733,19.333369624637463,Completed,
5,Warm_Full,2023,3305,1755,1051.0723034839536,13.118070613437819,Completed,
6,Warm_Full,2023,3305,1755,1084.6044545846469,13.536573816786737,Completed,
4,Warm_Full,2023,3305,1755,1063.167279266255,13.269023831265114,Completed,
9,Warm_Full,2023,3305,1755,1081.2435828418984,13.49462793666227,Completed,
8,Warm_Full,2023,3305,1755,1048.3739631209587,13.084393558773236,Completed,
92,Warm_Full,2022,3817,1243,1617.1794924833312,19.760158344986365,Completed,
87,Warm_Full,2022,3817,1243,1545.1735781006048,18.88032510656625,Completed,
86,Warm_Full,2022,3817,1243,1632.566873327562,19.948175249362084,Completed,
10,Warm_Full,2023,3305,1755,1036.6955755551485,12.938639634679152,Completed,
12,Warm_Full,2023,3305,1755,1083.711671780169,13.525431302772443,Completed,
11,Warm_Full,2023,3305,1755,1064.7861912271349,13.289228912637125,Completed,
14,Warm_Full,2023,3305,1755,1039.7030679456363,12.976175109086599,Completed,
13,Warm_Full,2023,3305,1755,1078.9705323138433,13.466258777627157,Completed,
1,Warm_Full,2023,3305,1755,1073.7078554131858,13.400577123786883,Completed,
22,Warm_Full,2023,3305,1755,1106.1278152964437,13.8051994524542,Completed,
25,Warm_Full,2023,3305,1755,1112.1402123000064,13.880238104112442,Completed,
21,Warm_Full,2023,3305,1755,1039.8381411725702,12.977860911407744,Completed,
19,Warm_Full,2023,3305,1755,1060.6889742911605,13.238092962325688,Completed,
23,Warm_Full,2023,3305,1755,1057.0816248394995,13.193070878994806,Completed,
24,Warm_Full,2023,3305,1755,1041.6831831260472,13.000888243162409,Completed,
7,Warm_Full,2023,3305,1755,1086.7563481242553,13.563430857269692,Completed,
29,Warm_Full,2023,3305,1755,1084.6614124820446,13.537284688643581,Completed,
30,Warm_Full,2023,3305,1755,1074.5653296369142,13.411278963592563,Completed,
2,Warm_Full,2023,3305,1755,1094.239220967262,13.656822010305092,Completed,
31,Warm_Full,2023,3305,1755,1051.6546590917974,13.125338792763355,Completed,
33,Warm_Full,2023,3305,1755,1082.7658281159613,13.51362655448327,Completed,
32,Warm_Full,2023,3305,1755,1047.7845681539136,13.077037523635335,Completed,
36,Warm_Full,2023,3305,1755,1093.6847260826637,13.649901551049492,Completed,
16,Warm_Full,2023,3305,1755,1081.6244653620747,13.499381599924575,Completed,
35,Warm_Full,2023,3305,1755,1048.732429721492,13.088867456679946,Completed,
39,Warm_Full,2023,3305,1755,1091.7746015099858,13.626061945589624,Completed,
37,Warm_Full,2023,3305,1755,1081.5702935848108,13.498705500671415,Completed,
40,Warm_Full,2023,3305,1755,1068.7994542099516,13.339317062638207,Completed,
18,Warm_Full,2023,3305,1755,1094.9816800393105,13.66608838570328,Completed,
38,Warm_Full,2023,3305,1755,1036.0916137682486,12.931101796090783,Completed,
20,Warm_Full,2023,3305,1755,1061.09881048375,13.243207986379227,Completed,
